num_of_nodes,paut_size,label,dataset_type
21,16,0,train
21,11,0,train
21,12,0,train
21,13,1,train
21,11,1,train
21,13,1,train
21,16,1,train
21,11,0,train
21,11,0,train
21,13,1,train
21,11,1,train
21,12,0,train
21,13,0,train
21,16,1,train
21,16,1,train
21,12,1,train
21,15,1,train
21,11,1,train
21,12,1,train
21,14,1,train
21,16,1,train
21,15,1,train
21,14,1,train
21,12,1,train
21,15,1,train
21,11,1,train
21,12,1,train
21,11,0,train
21,16,0,train
21,13,0,train
21,11,0,train
21,13,0,train
21,14,0,train
21,11,0,train
21,13,0,train
21,14,0,train
21,12,0,train
21,12,0,train
21,12,0,train
21,12,0,train
21,11,0,train
21,12,1,train
21,13,1,train
21,13,1,train
21,12,1,train
21,11,1,train
21,14,1,train
21,14,1,train
21,13,1,train
21,16,1,train
21,13,1,train
21,13,1,train
21,13,1,train
21,13,1,train
21,16,1,train
21,15,1,train
21,14,1,train
21,14,1,train
21,11,1,train
21,14,1,train
21,13,1,train
21,12,0,train
21,11,0,train
21,12,0,train
21,11,0,train
21,11,0,train
21,11,0,train
21,11,0,train
21,13,0,train
21,13,0,train
21,12,0,train
21,12,0,train
21,12,0,train
21,12,0,train
21,14,0,train
21,11,0,train
21,14,0,train
21,11,0,train
21,12,0,train
21,12,0,train
21,11,0,train
21,12,1,train
21,11,1,train
21,14,1,train
21,12,1,train
21,13,1,train
21,15,1,train
21,16,1,train
21,12,1,train
21,13,1,train
21,12,1,train
21,15,1,train
21,13,1,train
21,12,1,train
21,15,1,train
21,16,1,train
21,14,1,train
21,12,1,train
21,13,1,train
21,13,1,train
21,12,1,train
21,11,0,train
21,12,0,train
21,12,0,train
21,13,0,train
21,11,0,train
21,12,0,train
21,15,0,train
21,12,0,train
21,11,0,train
21,13,0,train
21,13,0,train
21,12,0,train
21,11,0,train
21,14,0,train
21,12,0,train
21,12,0,train
21,13,0,train
21,13,0,train
21,11,0,train
21,13,0,train
21,13,1,train
21,13,1,train
21,15,1,train
21,11,1,train
21,11,1,train
21,11,1,train
21,14,1,train
21,12,1,train
21,14,1,train
21,14,1,train
21,14,1,train
21,16,1,train
21,16,1,train
21,12,1,train
21,11,1,train
21,16,1,train
21,14,1,train
21,14,1,train
21,13,1,train
21,14,1,train
21,11,0,train
21,11,0,train
21,12,0,train
21,13,0,train
21,14,1,train
21,12,1,train
21,12,1,train
21,12,1,train
21,12,0,train
21,11,0,train
21,12,0,train
21,14,0,train
21,16,1,train
21,15,1,train
21,12,1,train
21,11,1,train
21,11,0,train
21,12,0,train
21,12,0,train
21,13,0,train
21,16,1,train
21,16,1,train
21,11,0,train
21,12,0,train
21,16,1,train
21,15,1,train
21,15,1,train
21,14,1,train
21,16,1,train
21,11,1,train
21,11,1,train
21,11,1,train
21,11,1,train
21,14,1,train
21,14,1,train
21,14,1,train
21,11,1,train
21,15,1,train
21,13,0,train
21,12,0,train
21,13,0,train
21,13,0,train
21,13,0,train
21,11,0,train
21,13,0,train
21,12,0,train
21,11,0,train
21,15,0,train
21,11,0,train
21,12,0,train
21,12,0,train
21,11,0,train
21,16,1,train
21,13,1,train
21,13,0,train
21,12,0,train
21,14,1,train
21,16,1,train
21,12,1,train
21,11,1,train
21,14,1,train
21,11,1,train
21,13,1,train
21,13,1,train
21,16,1,train
21,13,1,train
21,12,1,train
21,11,1,train
21,13,1,train
21,13,1,train
21,12,1,train
21,13,1,train
21,15,1,train
21,14,1,train
21,15,1,train
21,12,1,train
21,11,0,train
21,11,0,train
21,11,0,train
21,16,1,train
21,13,1,train
21,15,1,train
21,11,1,train
21,16,1,train
21,13,1,train
21,12,0,train
21,11,0,train
21,11,1,train
21,13,1,train
21,11,1,train
21,11,1,train
21,16,1,train
21,15,1,train
21,13,1,train
21,11,1,train
21,13,1,train
21,13,1,train
21,11,1,train
21,12,1,train
21,15,1,train
21,13,1,train
21,11,1,train
21,13,1,train
21,11,1,train
21,14,1,train
21,13,1,train
21,11,1,train
21,13,0,train
21,11,0,train
21,14,0,train
21,12,0,train
21,13,0,train
21,12,0,train
21,16,0,train
21,11,0,train
21,12,0,train
21,11,0,train
21,14,0,train
21,11,0,train
21,11,0,train
21,13,0,train
21,13,0,train
21,12,0,train
21,12,0,train
21,14,0,train
21,11,0,train
21,12,0,train
21,11,1,train
21,14,1,train
21,12,0,train
21,12,0,train
21,12,1,train
21,12,1,train
21,14,1,train
21,13,1,train
21,12,1,train
21,11,1,train
21,13,1,train
21,13,1,train
21,16,1,train
21,15,1,train
21,12,1,train
21,14,1,train
21,13,1,train
21,12,1,train
21,12,1,train
21,16,1,train
21,13,1,train
21,15,1,train
21,13,1,train
21,12,1,train
21,11,0,train
21,11,0,train
21,12,0,train
21,11,1,train
21,13,1,train
21,13,1,train
21,11,1,train
21,11,1,train
21,12,1,train
21,14,1,train
21,15,1,train
21,15,1,train
21,15,1,train
21,15,1,train
21,14,1,train
21,15,1,train
21,16,1,train
21,14,1,train
21,14,1,train
21,12,0,train
21,14,0,train
21,11,0,train
21,12,0,train
21,12,0,train
21,11,0,train
21,12,0,train
21,12,0,train
21,12,0,train
21,13,0,train
21,12,1,train
21,16,1,train
21,11,0,train
21,13,0,train
21,15,1,train
21,16,1,train
21,14,1,train
21,12,1,train
21,11,1,train
21,15,1,train
21,15,1,train
21,13,1,train
21,11,0,train
21,11,0,train
21,11,0,train
21,13,0,train
21,12,0,train
21,14,1,train
21,15,1,train
21,13,0,train
21,11,0,train
21,12,1,train
21,12,1,train
21,14,1,train
21,13,1,train
21,13,1,train
21,14,1,train
21,11,1,train
21,14,1,train
21,15,1,train
21,15,1,train
21,16,1,train
21,11,1,train
21,13,1,train
21,11,1,train
21,14,1,train
21,11,1,train
21,15,1,train
21,14,1,train
21,11,1,train
21,11,1,train
21,11,0,train
21,14,0,train
21,12,0,train
21,12,0,train
21,12,0,train
21,13,0,train
21,12,0,train
21,13,0,train
21,14,0,train
21,12,0,train
21,11,0,train
21,12,0,train
21,11,0,train
21,11,0,train
21,11,0,train
21,12,0,train
21,11,0,train
21,12,0,train
21,12,0,train
21,13,0,train
21,16,1,train
21,16,1,train
21,13,0,train
21,15,0,train
21,16,1,train
21,15,1,train
21,11,0,train
21,12,0,train
21,13,1,train
21,12,1,train
21,16,1,train
21,11,1,train
21,13,1,train
21,16,1,train
21,13,1,train
21,12,1,train
21,15,1,train
21,12,1,train
21,16,1,train
21,12,1,train
21,13,1,train
21,16,1,train
21,13,1,train
21,13,1,train
21,14,1,train
21,13,1,train
21,12,1,train
21,14,1,train
21,12,0,train
21,11,0,train
21,13,0,train
21,11,0,train
21,11,0,train
21,11,0,train
21,11,0,train
21,11,0,train
21,12,0,train
21,15,1,train
21,15,1,train
21,12,0,train
21,11,0,train
21,16,1,train
21,12,1,train
21,16,0,train
21,11,0,train
21,13,1,val
21,15,1,val
21,12,1,val
21,12,1,val
21,13,1,val
21,12,1,val
21,11,1,val
21,12,1,val
21,11,0,val
21,12,0,val
21,13,0,val
21,12,0,val
21,12,0,val
21,13,0,val
21,12,0,val
21,11,0,val
21,12,1,val
21,15,1,val
21,13,1,val
21,13,1,val
21,13,1,val
21,14,1,val
21,16,1,val
21,13,1,val
21,14,1,val
21,16,1,val
21,13,0,val
21,12,0,val
21,13,0,val
21,12,0,val
21,11,0,val
21,12,0,val
21,11,0,val
21,16,0,val
21,13,0,val
21,13,0,val
21,12,1,val
21,13,1,val
21,12,0,val
21,14,0,val
21,15,1,val
21,13,1,val
21,12,0,val
21,13,0,val
21,13,1,val
21,16,1,val
21,11,0,val
21,14,0,val
21,11,1,val
21,16,1,val
21,12,0,val
21,11,0,val
21,16,1,val
21,11,1,val
21,14,1,val
21,11,1,val
21,11,1,val
21,14,1,val
21,16,1,val
21,14,1,val
21,11,1,val
21,13,1,val
21,15,1,val
21,11,1,val
21,14,1,val
21,12,1,val
21,11,1,val
21,14,1,val
21,13,1,val
21,16,1,val
21,13,1,val
21,15,1,val
21,14,0,val
21,15,0,val
21,12,0,val
21,12,0,val
21,11,0,val
21,11,0,val
21,15,0,val
21,12,0,val
21,13,0,val
21,12,0,val
21,13,1,val
21,11,1,val
21,12,0,val
21,14,0,val
21,13,1,val
21,11,1,val
21,12,1,val
21,13,1,val
21,16,1,val
21,16,1,val
21,14,1,val
21,13,1,val
21,13,1,val
21,12,1,val
21,16,1,val
21,14,1,val
21,14,0,val
21,12,0,val
21,15,1,val
21,14,1,val
21,11,0,val
21,11,0,val
21,11,1,val
21,12,1,val
21,13,1,val
21,11,1,val
21,12,0,val
21,14,0,val
21,11,0,val
21,11,0,val
21,13,1,val
21,12,1,val
21,13,0,val
21,13,0,val
21,14,1,val
21,11,1,val
21,14,0,val
21,13,0,val
21,14,1,val
21,13,1,val
21,11,1,val
21,15,1,val
21,12,1,val
21,11,1,val
21,14,1,val
21,15,1,val
21,15,1,val
21,14,1,val
21,11,0,val
21,12,0,val
21,12,0,val
21,11,0,val
21,13,0,val
21,12,0,val
21,11,0,val
21,14,0,val
21,12,0,val
21,13,0,val
16,8,1,train
16,11,1,train
16,12,1,train
16,11,1,train
16,10,1,train
16,12,1,train
16,8,1,train
16,10,1,train
16,10,1,train
16,11,1,train
16,11,1,train
16,11,1,train
16,9,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,9,1,train
16,10,1,train
16,9,1,train
16,10,1,train
16,10,1,train
16,12,1,train
16,8,1,train
16,12,1,train
16,11,1,train
16,11,1,train
16,9,1,train
16,9,1,train
16,12,1,train
16,8,1,train
16,12,1,train
16,9,1,train
16,11,1,train
16,9,1,train
16,10,1,train
16,12,1,train
16,8,0,train
16,8,0,train
16,10,0,train
16,10,0,train
16,8,0,train
16,10,0,train
16,8,0,train
16,9,0,train
16,8,1,train
16,10,1,train
16,9,1,train
16,10,1,train
16,10,0,train
16,8,0,train
16,9,0,train
16,10,0,train
16,11,1,train
16,10,1,train
16,12,1,train
16,12,1,train
16,8,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,12,1,train
16,8,1,train
16,9,0,train
16,9,0,train
16,10,1,train
16,10,1,train
16,10,1,train
16,8,1,train
16,10,1,train
16,9,1,train
16,9,1,train
16,9,1,train
16,10,1,train
16,8,1,train
16,9,1,train
16,9,1,train
16,12,1,train
16,9,1,train
16,10,1,train
16,10,1,train
16,10,1,train
16,8,1,train
16,10,1,train
16,11,1,train
16,9,0,train
16,9,0,train
16,11,0,train
16,11,0,train
16,8,0,train
16,9,0,train
16,10,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,11,0,train
16,9,0,train
16,12,0,train
16,10,0,train
16,8,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,11,0,train
16,10,1,train
16,11,1,train
16,11,1,train
16,10,1,train
16,12,1,train
16,10,1,train
16,11,1,train
16,9,1,train
16,8,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,8,0,train
16,9,0,train
16,9,1,train
16,12,1,train
16,10,0,train
16,9,0,train
16,9,1,train
16,11,1,train
16,9,1,train
16,10,1,train
16,11,1,train
16,9,1,train
16,9,1,train
16,8,1,train
16,10,1,train
16,8,1,train
16,9,1,train
16,12,1,train
16,9,1,train
16,8,1,train
16,10,1,train
16,11,1,train
16,8,1,train
16,11,1,train
16,11,1,train
16,10,1,train
16,8,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,9,0,train
16,10,0,train
16,12,0,train
16,9,0,train
16,9,0,train
16,11,0,train
16,11,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,12,1,train
16,12,1,train
16,10,1,train
16,11,1,train
16,11,1,train
16,8,1,train
16,12,0,train
16,9,0,train
16,9,0,train
16,11,0,train
16,11,0,train
16,9,0,train
16,12,1,train
16,8,1,train
16,8,1,train
16,12,1,train
16,8,1,train
16,12,1,train
16,9,1,train
16,12,1,train
16,9,1,train
16,12,1,train
16,8,1,train
16,8,1,train
16,11,1,train
16,10,1,train
16,12,1,train
16,8,1,train
16,11,1,train
16,9,1,train
16,8,1,train
16,9,1,train
16,10,0,train
16,12,0,train
16,10,0,train
16,12,0,train
16,9,0,train
16,12,0,train
16,9,0,train
16,10,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,10,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,8,0,train
16,12,0,train
16,10,1,train
16,12,1,train
16,11,1,train
16,9,1,train
16,8,1,train
16,12,1,train
16,8,1,train
16,8,1,train
16,12,1,train
16,8,1,train
16,9,1,train
16,11,1,train
16,12,1,train
16,10,1,train
16,10,1,train
16,9,1,train
16,10,0,train
16,8,0,train
16,8,0,train
16,11,0,train
16,10,0,train
16,8,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,8,0,train
16,10,0,train
16,9,0,train
16,8,0,train
16,12,1,train
16,12,1,train
16,12,1,train
16,9,1,train
16,8,1,train
16,12,1,train
16,8,1,train
16,9,1,train
16,9,1,train
16,8,1,train
16,12,1,train
16,10,1,train
16,11,1,train
16,12,1,train
16,8,1,train
16,8,1,train
16,10,1,train
16,12,1,train
16,8,1,train
16,9,1,train
16,10,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,11,0,train
16,8,0,train
16,9,0,train
16,11,0,train
16,8,0,train
16,10,0,train
16,10,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,1,train
16,9,1,train
16,12,1,train
16,8,1,train
16,12,1,train
16,8,1,train
16,8,1,train
16,12,1,train
16,12,1,train
16,9,1,train
16,12,1,train
16,11,1,train
16,10,1,train
16,9,1,train
16,10,1,train
16,10,1,train
16,9,1,train
16,9,1,train
16,8,1,train
16,11,1,train
16,9,0,train
16,12,0,train
16,9,0,train
16,11,0,train
16,11,0,train
16,10,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,11,0,train
16,10,0,train
16,8,0,train
16,9,0,train
16,10,0,train
16,8,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,9,1,train
16,9,1,train
16,8,1,train
16,12,1,train
16,9,1,train
16,12,1,train
16,8,1,train
16,9,1,train
16,12,1,train
16,12,1,train
16,9,1,train
16,10,1,train
16,11,1,train
16,8,1,train
16,12,1,train
16,10,1,train
16,11,1,train
16,9,1,train
16,11,1,train
16,9,1,train
16,9,0,train
16,9,0,train
16,8,0,train
16,11,0,train
16,8,0,train
16,8,0,train
16,11,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,10,0,train
16,8,0,train
16,10,0,train
16,11,0,train
16,10,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,10,0,train
16,10,1,train
16,11,1,train
16,12,1,train
16,9,1,train
16,9,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,10,1,train
16,10,1,train
16,9,1,train
16,8,1,train
16,10,1,train
16,12,1,train
16,8,1,train
16,10,1,train
16,8,1,train
16,8,1,train
16,9,1,train
16,10,1,train
16,9,1,train
16,11,1,train
16,8,1,train
16,10,1,train
16,11,1,train
16,12,1,train
16,8,1,train
16,8,1,train
16,8,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,10,0,train
16,8,0,train
16,8,0,train
16,8,0,train
16,8,0,train
16,9,0,train
16,10,0,train
16,8,0,train
16,8,0,train
16,8,0,train
16,9,0,train
16,9,0,train
16,8,1,train
16,11,1,train
16,10,1,train
16,10,1,train
16,9,1,train
16,10,1,train
16,11,1,train
16,12,1,train
16,10,1,train
16,12,1,train
16,10,1,train
16,10,1,train
16,12,1,train
16,8,1,train
16,11,1,train
16,9,1,train
16,10,1,train
16,10,1,train
16,10,1,train
16,11,1,train
16,9,0,train
16,10,0,train
16,8,0,train
16,10,0,train
16,8,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,10,0,train
16,9,0,train
16,11,1,train
16,8,1,train
16,11,1,train
16,8,1,train
16,10,0,train
16,8,0,train
16,9,0,train
16,9,0,train
16,8,1,train
16,9,1,train
16,11,1,train
16,10,1,train
16,11,1,train
16,10,1,train
16,11,1,train
16,8,1,train
16,11,0,train
16,9,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,12,1,train
16,11,1,train
16,9,1,train
16,12,1,train
16,8,0,train
16,10,0,train
16,9,0,train
16,8,0,train
16,9,1,train
16,12,1,train
16,12,1,train
16,12,1,train
16,10,1,train
16,11,1,train
16,12,1,train
16,11,1,train
16,12,1,train
16,10,1,train
16,9,1,train
16,10,1,train
16,8,1,train
16,8,1,train
16,9,1,train
16,12,1,train
16,10,1,train
16,12,1,train
16,12,1,train
16,8,1,train
16,12,1,train
16,12,1,train
16,10,1,train
16,8,1,train
16,11,1,train
16,12,1,train
16,11,1,train
16,10,1,train
16,12,1,train
16,10,1,train
16,8,1,train
16,10,1,train
16,11,1,train
16,8,1,train
16,8,1,train
16,11,1,train
16,9,0,train
16,9,0,train
16,12,0,train
16,8,0,train
16,8,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,12,0,train
16,11,0,train
16,9,0,train
16,11,0,train
16,9,0,train
16,8,1,train
16,8,1,train
16,11,1,train
16,8,1,train
16,8,1,train
16,11,1,train
16,8,1,train
16,12,1,train
16,10,1,train
16,9,1,train
16,12,1,train
16,10,1,train
16,9,1,train
16,9,1,train
16,10,1,train
16,9,1,train
16,8,1,train
16,12,1,train
16,11,1,train
16,8,1,train
16,8,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,10,0,train
16,11,0,train
16,8,0,train
16,8,0,train
16,12,1,train
16,12,1,train
16,12,1,train
16,8,1,train
16,8,0,train
16,8,0,train
16,9,0,train
16,11,0,train
16,10,1,train
16,12,1,train
16,8,1,train
16,11,1,train
16,12,1,train
16,11,1,train
16,8,1,train
16,12,1,train
16,8,1,train
16,10,1,train
16,10,1,train
16,12,1,train
16,11,1,train
16,10,1,train
16,12,1,train
16,11,1,train
16,9,1,train
16,11,1,train
16,9,1,train
16,12,1,train
16,8,0,train
16,10,0,train
16,11,0,train
16,11,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,11,0,train
16,8,0,train
16,8,0,train
16,11,0,train
16,11,0,train
16,10,0,train
16,11,0,train
16,10,0,train
16,8,0,train
16,10,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,11,1,train
16,11,1,train
16,12,1,train
16,12,1,train
16,8,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,12,1,train
16,8,1,train
16,8,1,train
16,12,1,train
16,8,1,train
16,9,1,train
16,11,1,train
16,10,1,train
16,10,1,train
16,9,1,train
16,9,1,train
16,9,1,train
16,11,1,train
16,9,1,train
16,9,1,train
16,9,1,train
16,9,0,train
16,10,0,train
16,11,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,8,0,train
16,10,0,train
16,9,1,train
16,10,1,train
16,9,0,train
16,11,0,train
16,8,1,train
16,8,1,train
16,10,1,train
16,9,1,train
16,9,1,train
16,12,1,train
16,12,1,train
16,10,1,train
16,10,1,train
16,8,1,train
16,8,1,train
16,8,1,train
16,12,1,train
16,9,1,train
16,9,1,train
16,9,1,train
16,11,0,train
16,12,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,11,0,train
16,11,0,train
16,10,0,train
16,10,0,train
16,8,0,train
16,8,0,train
16,11,0,train
16,11,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,10,1,train
16,8,1,train
16,8,0,train
16,9,0,train
16,10,1,train
16,8,1,train
16,12,1,train
16,10,1,train
16,12,1,train
16,12,1,train
16,11,1,train
16,8,1,train
16,10,0,train
16,11,0,train
16,8,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,11,0,train
16,12,0,train
16,8,1,train
16,8,1,train
16,11,1,train
16,12,1,train
16,12,1,train
16,12,1,train
16,9,1,train
16,8,1,train
16,9,1,train
16,8,1,train
16,12,1,train
16,12,1,train
16,9,1,train
16,12,1,train
16,11,1,train
16,11,1,train
16,12,1,train
16,11,1,train
16,8,1,train
16,9,1,train
16,9,1,train
16,10,1,train
16,9,0,train
16,9,0,train
16,10,1,train
16,10,1,train
16,12,1,train
16,12,1,train
16,10,1,train
16,12,1,train
16,9,1,train
16,10,1,train
16,11,1,train
16,12,1,train
16,12,1,train
16,10,1,train
16,8,1,train
16,9,1,train
16,8,1,train
16,8,1,train
16,11,1,train
16,9,1,train
16,10,1,train
16,12,1,train
16,9,0,train
16,10,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,11,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,10,0,train
16,9,0,train
16,11,0,train
16,11,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,11,1,train
16,8,1,train
16,10,1,train
16,9,1,train
16,11,1,train
16,12,1,train
16,11,1,train
16,11,1,train
16,8,1,train
16,10,1,train
16,8,1,train
16,8,1,train
16,9,1,train
16,11,1,train
16,10,1,train
16,12,1,train
16,8,1,train
16,10,1,train
16,8,1,train
16,8,1,train
16,11,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,10,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,11,0,train
16,10,0,train
16,8,0,train
16,8,0,train
16,10,0,train
16,8,0,train
16,8,0,train
16,8,1,train
16,8,1,train
16,8,1,train
16,10,1,train
16,12,1,train
16,11,1,train
16,8,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,12,1,train
16,12,1,train
16,12,1,train
16,8,1,train
16,9,1,train
16,12,1,train
16,10,1,train
16,9,1,train
16,9,1,train
16,11,1,train
16,12,1,train
16,12,1,train
16,9,1,train
16,8,1,train
16,10,1,train
16,10,1,train
16,10,1,train
16,12,1,train
16,8,1,train
16,8,1,train
16,10,1,train
16,11,1,train
16,12,1,train
16,10,1,train
16,9,1,train
16,9,1,train
16,12,1,train
16,12,1,train
16,11,1,train
16,9,1,train
16,12,1,train
16,9,1,train
16,10,1,train
16,9,1,train
16,10,1,train
16,12,1,train
16,11,1,train
16,8,1,train
16,12,1,train
16,9,1,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,10,0,train
16,10,0,train
16,8,0,train
16,10,1,train
16,12,1,train
16,12,1,train
16,12,1,train
16,10,0,train
16,11,0,train
16,8,0,train
16,9,0,train
16,11,1,train
16,10,1,train
16,11,1,train
16,9,1,train
16,11,1,train
16,11,1,train
16,9,1,train
16,10,1,train
16,10,1,train
16,10,1,train
16,8,1,train
16,9,1,train
16,10,1,train
16,10,1,train
16,8,1,train
16,9,1,train
16,9,0,train
16,8,0,train
16,8,0,train
16,8,0,train
16,10,0,train
16,12,0,train
16,11,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,12,1,train
16,12,1,train
16,11,1,train
16,9,1,train
16,10,1,train
16,11,1,train
16,9,0,train
16,10,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,11,0,train
16,12,1,train
16,11,1,train
16,9,0,train
16,8,0,train
16,8,1,train
16,11,1,train
16,10,1,train
16,10,1,train
16,9,1,train
16,11,1,train
16,8,1,train
16,10,1,train
16,10,1,train
16,8,1,train
16,11,1,train
16,8,1,train
16,10,1,train
16,12,1,train
16,9,1,train
16,10,1,train
16,8,1,train
16,12,1,train
16,11,1,train
16,11,1,train
16,8,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,8,0,train
16,10,0,train
16,8,0,train
16,8,0,train
16,11,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,8,0,train
16,10,0,train
16,9,1,train
16,10,1,train
16,12,1,train
16,11,1,train
16,12,1,train
16,12,1,train
16,10,1,train
16,10,1,train
16,9,1,train
16,10,1,train
16,8,1,train
16,10,1,train
16,11,1,train
16,8,1,train
16,10,1,train
16,8,1,train
16,10,1,train
16,10,1,train
16,11,1,train
16,9,1,train
16,9,0,train
16,10,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,11,0,train
16,11,0,train
16,8,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,8,0,train
16,10,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,9,1,train
16,10,1,train
16,12,1,train
16,10,1,train
16,8,0,train
16,9,0,train
16,9,0,train
16,11,0,train
16,10,1,train
16,10,1,train
16,11,1,train
16,8,1,train
16,11,1,train
16,10,1,train
16,10,1,train
16,10,1,train
16,9,1,train
16,10,1,train
16,9,1,train
16,8,1,train
16,12,1,train
16,11,1,train
16,12,1,train
16,11,1,train
16,8,1,train
16,10,1,train
16,9,1,train
16,11,1,train
16,8,0,train
16,8,0,train
16,8,0,train
16,10,0,train
16,10,0,train
16,8,0,train
16,8,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,10,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,8,0,train
16,10,0,train
16,9,0,train
16,9,0,train
16,10,0,train
16,9,0,train
16,8,1,train
16,11,1,train
16,8,0,train
16,9,0,train
16,9,1,train
16,10,1,train
16,8,0,train
16,9,0,train
16,9,1,train
16,12,1,train
16,12,1,train
16,10,1,train
16,10,0,train
16,9,0,train
16,9,0,train
16,8,0,train
16,10,1,train
16,10,1,train
16,9,1,train
16,8,1,train
16,9,1,train
16,8,1,train
16,8,1,train
16,9,1,train
16,9,1,train
16,11,1,train
16,9,1,train
16,8,1,train
16,8,0,train
16,8,0,train
16,10,0,train
16,11,0,train
16,11,0,train
16,8,0,train
16,11,0,train
16,8,0,train
16,8,0,train
16,8,0,train
16,9,0,train
16,9,0,train
16,11,1,train
16,8,1,train
16,9,0,train
16,10,0,train
16,12,1,train
16,9,1,train
16,8,1,train
16,9,1,train
16,12,1,train
16,9,1,train
16,8,1,train
16,10,1,train
16,11,1,train
16,11,1,train
16,9,1,train
16,10,1,train
16,11,1,train
16,8,1,train
16,10,1,train
16,11,1,train
16,9,1,train
16,8,1,train
16,8,1,train
16,9,1,train
16,9,1,train
16,12,1,train
16,8,0,train
16,8,0,train
16,12,1,train
16,11,1,train
16,9,1,train
16,10,1,train
16,9,0,train
16,8,0,train
16,9,0,train
16,9,0,train
16,11,1,train
16,10,1,train
16,12,1,train
16,10,1,train
16,8,1,train
16,11,1,train
16,8,1,train
16,11,1,train
16,8,1,train
16,11,1,train
16,9,1,train
16,12,1,train
16,9,0,train
16,9,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,10,0,train
16,8,0,train
16,8,0,train
16,9,0,train
16,8,0,train
16,8,0,train
16,12,1,train
